,history_length,learning_rate,step,training_loss,training_accuracy,validation_loss,validation_accuracy
332,3.0,0.0001,321.0,0.7261205911636353,73.4375,0.6317321062088013,75.78125
333,3.0,0.0001,331.0,0.6325399875640869,75.0,0.61810702085495,80.46875
334,3.0,0.0001,341.0,0.6812789440155029,74.21875,0.8642159700393677,64.0625
335,3.0,0.0001,351.0,0.6608456373214722,75.0,0.7186095118522644,72.65625
336,3.0,0.0001,361.0,0.6053922176361084,70.3125,0.6386022567749023,74.21875
337,3.0,0.0001,371.0,0.48759737610816956,82.8125,0.694354772567749,69.53125
338,3.0,0.0001,381.0,0.7279131412506104,73.4375,0.6375055313110352,74.21875
339,3.0,0.0001,391.0,0.6621623635292053,71.09375,0.7415968775749207,65.625
340,3.0,0.0001,401.0,0.7092276811599731,67.1875,0.5379406213760376,80.46875
341,3.0,0.0001,411.0,0.7438591718673706,67.1875,0.797095775604248,66.40625
342,3.0,0.0001,421.0,0.6510670781135559,72.65625,0.7561452984809875,69.53125
343,3.0,0.0001,431.0,0.6762282252311707,72.65625,0.7288968563079834,74.21875
344,3.0,0.0001,441.0,0.5720973610877991,78.125,1.0756808519363403,56.25
345,3.0,0.0001,451.0,0.6495305299758911,76.5625,0.6631162762641907,71.875
346,3.0,0.0001,461.0,0.6149330735206604,75.0,0.6905006766319275,69.53125
347,3.0,0.0001,471.0,0.6887378692626953,67.1875,0.7735769748687744,67.96875
348,3.0,0.0001,481.0,0.7198043465614319,75.0,0.6381189823150635,75.78125
349,3.0,0.0001,491.0,0.7421908378601074,67.1875,0.7241640090942383,70.3125
350,3.0,0.0001,501.0,0.5168201327323914,78.125,0.6221676468849182,75.78125
351,3.0,0.0001,511.0,0.7204402089118958,70.3125,0.7087006568908691,72.65625
352,3.0,0.0001,521.0,0.5628974437713623,78.125,0.7549136877059937,68.75
353,3.0,0.0001,531.0,0.6114654541015625,74.21875,0.6979144811630249,71.875
354,3.0,0.0001,541.0,0.5849520564079285,77.34375,0.6098829507827759,77.34375
355,3.0,0.0001,551.0,0.5503216981887817,78.90625,0.6375671625137329,73.4375
356,3.0,0.0001,561.0,0.5850587487220764,73.4375,0.7352121472358704,67.96875
357,3.0,0.0001,571.0,0.4700374901294708,83.59375,0.615810751914978,74.21875
358,3.0,0.0001,581.0,0.6203054189682007,72.65625,0.5986140966415405,78.125
359,3.0,0.0001,591.0,0.48338159918785095,78.90625,0.6953778266906738,71.875
360,3.0,0.0001,601.0,0.5481695532798767,78.90625,0.7525100111961365,71.875
361,3.0,0.0001,611.0,0.5560302734375,78.125,0.8921915292739868,66.40625
362,3.0,0.0001,621.0,0.5403075814247131,78.90625,0.6624053716659546,71.09375
363,3.0,0.0001,631.0,0.6139638423919678,75.0,0.7102549076080322,72.65625
364,3.0,0.0001,641.0,0.6023200154304504,72.65625,0.7507089972496033,67.96875
365,3.0,0.0001,651.0,0.5996852517127991,78.90625,0.7781962156295776,65.625
366,3.0,0.0001,661.0,0.5779954791069031,75.78125,0.7239513993263245,67.96875
367,3.0,0.0001,671.0,0.5703179836273193,74.21875,0.6762328147888184,75.0
368,3.0,0.0001,681.0,0.5514624118804932,79.6875,0.8579536080360413,66.40625
369,3.0,0.0001,691.0,0.5616289973258972,79.6875,0.7345733642578125,68.75
370,3.0,0.0001,701.0,0.5628350377082825,74.21875,0.7139009237289429,64.0625
371,3.0,0.0001,711.0,0.5688938498497009,78.125,0.6656029224395752,77.34375
372,3.0,0.0001,721.0,0.590681791305542,75.78125,0.5747765302658081,73.4375
373,3.0,0.0001,731.0,0.5092357397079468,84.375,0.6329363584518433,72.65625
374,3.0,0.0001,741.0,0.6174850463867188,74.21875,0.6655096411705017,72.65625
375,3.0,0.0001,751.0,0.606560230255127,72.65625,0.7739723920822144,71.875
376,3.0,0.0001,761.0,0.6342507004737854,72.65625,0.8554776906967163,67.96875
377,3.0,0.0001,771.0,0.4955054223537445,76.5625,0.6162506937980652,75.0
378,3.0,0.0001,781.0,0.5272274017333984,79.6875,0.6497039198875427,72.65625
379,3.0,0.0001,791.0,0.5570418238639832,76.5625,0.709198534488678,69.53125
380,3.0,0.0001,801.0,0.5131726861000061,78.125,0.6617812514305115,68.75
381,3.0,0.0001,811.0,0.4392046630382538,87.5,0.6605955362319946,73.4375
382,3.0,0.0001,821.0,0.6163162589073181,75.78125,0.5686114430427551,75.78125
383,3.0,0.0001,831.0,0.5268831849098206,75.0,0.5864465236663818,76.5625
384,3.0,0.0001,841.0,0.5133736729621887,77.34375,0.7441912889480591,67.96875
385,3.0,0.0001,851.0,0.49162471294403076,84.375,0.9847649931907654,57.8125
386,3.0,0.0001,861.0,0.581986129283905,75.0,0.7419469356536865,68.75
387,3.0,0.0001,871.0,0.5734618902206421,78.90625,0.5607020258903503,76.5625
388,3.0,0.0001,881.0,0.49883392453193665,82.03125,0.7427517771720886,64.0625
389,3.0,0.0001,891.0,0.4831913411617279,83.59375,0.6446254849433899,71.875
390,3.0,0.0001,901.0,0.5619533061981201,75.78125,0.7522879838943481,65.625
391,3.0,0.0001,911.0,0.47767379879951477,79.6875,0.6303825974464417,70.3125
392,3.0,0.0001,921.0,0.5926216840744019,75.0,0.8713364005088806,62.5
393,3.0,0.0001,931.0,0.44731593132019043,78.125,0.6835427284240723,67.1875
394,3.0,0.0001,941.0,0.5417004227638245,75.0,0.7342532277107239,68.75
395,3.0,0.0001,951.0,0.5266573429107666,82.8125,0.6841098070144653,67.1875
396,3.0,0.0001,961.0,0.48127129673957825,82.03125,0.7284166216850281,69.53125
397,3.0,0.0001,971.0,0.45417383313179016,80.46875,0.5709993243217468,76.5625
398,3.0,0.0001,981.0,0.538404107093811,75.0,0.7371053099632263,64.84375
399,3.0,0.0001,991.0,0.4439599812030792,85.9375,0.8259753584861755,66.40625
400,1.0,0.0001,1.0,1.625073790550232,21.09375,1.6235096454620361,12.5
401,1.0,0.0001,11.0,1.394173264503479,52.34375,1.5963760614395142,31.25
402,1.0,0.0001,21.0,1.1857093572616577,52.34375,1.4807209968566895,59.375
403,1.0,0.0001,31.0,0.9491443037986755,62.5,1.2389229536056519,58.59375
404,1.0,0.0001,41.0,1.087843656539917,53.125,1.0194164514541626,59.375
405,1.0,0.0001,51.0,0.9205400943756104,58.59375,0.8826605677604675,64.84375
406,1.0,0.0001,61.0,0.9205242991447449,59.375,0.941699743270874,57.8125
407,1.0,0.0001,71.0,0.8362764716148376,65.625,0.8405932784080505,64.0625
408,1.0,0.0001,81.0,0.920272171497345,62.5,0.767293393611908,68.75
409,1.0,0.0001,91.0,0.8612468838691711,67.1875,0.91523277759552,60.9375
410,1.0,0.0001,101.0,0.7649620175361633,67.1875,0.8562667965888977,62.5
411,1.0,0.0001,111.0,0.9063330292701721,65.625,0.7829055190086365,65.625
412,1.0,0.0001,121.0,0.8566386103630066,64.0625,0.8384138941764832,62.5
413,1.0,0.0001,131.0,0.7491334080696106,71.875,0.7316792011260986,69.53125
414,1.0,0.0001,141.0,0.9168028235435486,59.375,0.7983742356300354,66.40625
415,1.0,0.0001,151.0,0.8289618492126465,64.0625,0.7663437724113464,67.96875
416,1.0,0.0001,161.0,0.6727516055107117,71.875,0.809141218662262,61.71875
417,1.0,0.0001,171.0,0.7251878380775452,75.0,0.6795660257339478,71.875
418,1.0,0.0001,181.0,0.7830420136451721,68.75,0.6465489268302917,71.09375
419,1.0,0.0001,191.0,0.7429248690605164,69.53125,0.9182419180870056,60.9375
420,1.0,0.0001,201.0,0.6768460273742676,76.5625,0.856702983379364,67.1875
421,1.0,0.0001,211.0,0.7770564556121826,67.1875,0.721860945224762,68.75
422,1.0,0.0001,221.0,0.615416944026947,75.78125,0.7045296430587769,67.1875
423,1.0,0.0001,231.0,0.8054386973381042,65.625,0.7190119028091431,69.53125
424,1.0,0.0001,241.0,0.7365490198135376,72.65625,0.6964849233627319,67.1875
425,1.0,0.0001,251.0,0.6691161394119263,79.6875,0.6932522058486938,68.75
426,1.0,0.0001,261.0,0.8022122979164124,65.625,0.7692610621452332,64.84375
427,1.0,0.0001,271.0,0.759532630443573,71.875,0.7595146298408508,67.96875
428,1.0,0.0001,281.0,0.5746532678604126,76.5625,0.7523173093795776,69.53125
429,1.0,0.0001,291.0,0.6514964699745178,75.0,0.767911970615387,70.3125
430,1.0,0.0001,301.0,0.6740950345993042,71.09375,0.7433655261993408,71.875
431,1.0,0.0001,311.0,0.6519779562950134,73.4375,0.7921839952468872,67.96875
432,1.0,0.0001,321.0,0.7381367683410645,65.625,0.7195935249328613,70.3125
433,1.0,0.0001,331.0,0.6534845232963562,72.65625,0.8740094304084778,63.28125
434,1.0,0.0001,341.0,0.7162063121795654,70.3125,0.8268253207206726,63.28125
435,1.0,0.0001,351.0,0.7563000321388245,67.1875,0.6725797653198242,67.96875
436,1.0,0.0001,361.0,0.7843989729881287,67.1875,0.7705346941947937,60.15625
437,1.0,0.0001,371.0,0.6594435572624207,70.3125,0.66512531042099,69.53125
438,1.0,0.0001,381.0,0.6769050359725952,73.4375,0.7895342111587524,67.96875
439,1.0,0.0001,391.0,0.5220237374305725,82.8125,0.673949122428894,73.4375
440,1.0,0.0001,401.0,0.713055431842804,68.75,0.7102154493331909,72.65625
441,1.0,0.0001,411.0,0.66855388879776,73.4375,0.8535907864570618,65.625
442,1.0,0.0001,421.0,0.655479907989502,77.34375,0.732727587223053,71.875
443,1.0,0.0001,431.0,0.6986143589019775,71.875,0.7428857088088989,73.4375
444,1.0,0.0001,441.0,0.6493329405784607,77.34375,0.7629437446594238,67.1875
445,1.0,0.0001,451.0,0.6791635751724243,66.40625,0.6437810659408569,75.0
446,1.0,0.0001,461.0,0.6318179368972778,71.09375,0.7825127840042114,64.0625
447,1.0,0.0001,471.0,0.6413397789001465,70.3125,0.641055703163147,72.65625
448,1.0,0.0001,481.0,0.5736066699028015,75.78125,0.7423697710037231,67.96875
449,1.0,0.0001,491.0,0.6396850347518921,75.0,0.7320270538330078,66.40625
450,1.0,0.0001,501.0,0.6142116189002991,78.125,0.7902053594589233,64.84375
451,1.0,0.0001,511.0,0.6852656602859497,71.875,0.7831960320472717,64.84375
452,1.0,0.0001,521.0,0.6800545454025269,71.09375,0.6370742321014404,71.09375
453,1.0,0.0001,531.0,0.6639089584350586,71.09375,0.8217940330505371,69.53125
454,1.0,0.0001,541.0,0.5468669533729553,78.125,0.7794271111488342,68.75
455,1.0,0.0001,551.0,0.6364672780036926,74.21875,0.6987316012382507,75.0
456,1.0,0.0001,561.0,0.5242025256156921,78.90625,0.7123250365257263,75.0
457,1.0,0.0001,571.0,0.6460554599761963,73.4375,0.7950327396392822,64.84375
458,1.0,0.0001,581.0,0.5865447521209717,75.0,0.7456080913543701,69.53125
459,1.0,0.0001,591.0,0.6543970704078674,75.0,0.7513903379440308,65.625
460,1.0,0.0001,601.0,0.613688588142395,75.0,0.7044710516929626,72.65625
461,1.0,0.0001,611.0,0.5599913001060486,75.0,0.6723215579986572,72.65625
462,1.0,0.0001,621.0,0.6482436060905457,72.65625,0.7938261032104492,67.96875
463,1.0,0.0001,631.0,0.7296879887580872,72.65625,0.7843988537788391,65.625
464,1.0,0.0001,641.0,0.6712709069252014,78.90625,0.6546768546104431,75.78125
465,1.0,0.0001,651.0,0.627942681312561,76.5625,0.6696445941925049,76.5625
466,1.0,0.0001,661.0,0.7128545641899109,72.65625,0.7423794865608215,71.875
467,1.0,0.0001,671.0,0.701661229133606,68.75,0.6052892804145813,78.125
468,1.0,0.0001,681.0,0.6196200847625732,73.4375,0.7956093549728394,65.625
469,1.0,0.0001,691.0,0.5731979012489319,80.46875,0.6418901085853577,71.875
470,1.0,0.0001,701.0,0.615794837474823,78.125,0.7127174139022827,69.53125
471,1.0,0.0001,711.0,0.5203129053115845,77.34375,0.6131671071052551,72.65625
472,1.0,0.0001,721.0,0.5099827647209167,75.78125,0.8502477407455444,62.5
473,1.0,0.0001,731.0,0.6080042123794556,75.0,0.605216920375824,76.5625
474,1.0,0.0001,741.0,0.6104733943939209,75.0,0.8068230748176575,68.75
475,1.0,0.0001,751.0,0.5504757761955261,81.25,0.6518872380256653,73.4375
476,1.0,0.0001,761.0,0.5324998497962952,79.6875,0.627661943435669,71.875
477,1.0,0.0001,771.0,0.5314806699752808,77.34375,0.6792861819267273,71.09375
478,1.0,0.0001,781.0,0.6393304467201233,78.125,0.6585394740104675,72.65625
479,1.0,0.0001,791.0,0.6213017702102661,75.78125,0.6801207065582275,73.4375
480,1.0,0.0001,801.0,0.4145033061504364,88.28125,0.6026715636253357,76.5625
481,1.0,0.0001,811.0,0.5486443042755127,76.5625,0.797842800617218,65.625
482,1.0,0.0001,821.0,0.6659207344055176,74.21875,0.7094268202781677,71.09375
483,1.0,0.0001,831.0,0.445268839597702,82.03125,0.7464647889137268,71.875
484,1.0,0.0001,841.0,0.4920862317085266,82.8125,0.6880325078964233,73.4375
485,1.0,0.0001,851.0,0.6026856303215027,75.0,0.6615674495697021,75.0
486,1.0,0.0001,861.0,0.5193501114845276,81.25,0.6856840252876282,71.875
487,1.0,0.0001,871.0,0.4999886453151703,83.59375,0.6008861660957336,73.4375
488,1.0,0.0001,881.0,0.5805572271347046,76.5625,0.6308519840240479,72.65625
489,1.0,0.0001,891.0,0.4968217611312866,82.8125,0.6449816823005676,71.875
490,1.0,0.0001,901.0,0.5840750932693481,78.125,0.6853736042976379,68.75
491,1.0,0.0001,911.0,0.54923415184021,78.125,0.577498197555542,78.125
492,1.0,0.0001,921.0,0.4585757255554199,83.59375,0.801544725894928,64.84375
493,1.0,0.0001,931.0,0.5492687821388245,76.5625,0.7271009683609009,71.09375
494,1.0,0.0001,941.0,0.5789661407470703,79.6875,0.6342974901199341,73.4375
495,1.0,0.0001,951.0,0.4924955666065216,85.15625,0.6949546337127686,70.3125
496,1.0,0.0001,961.0,0.6251647472381592,72.65625,0.9167186617851257,57.8125
497,1.0,0.0001,971.0,0.543822169303894,79.6875,0.7656019330024719,67.1875
498,1.0,0.0001,981.0,0.5959379076957703,75.0,0.8637593388557434,66.40625
499,1.0,0.0001,991.0,0.5230051279067993,77.34375,0.5596206188201904,75.0
500,5.0,0.001,1.0,1.6327756643295288,14.0625,1.6247668266296387,21.09375
501,5.0,0.001,11.0,0.9746261835098267,67.96875,1.5737576484680176,18.75
502,5.0,0.001,21.0,0.8298361897468567,65.625,1.6826761960983276,20.3125
503,5.0,0.001,31.0,0.874239981174469,64.84375,2.586681604385376,25.78125
504,5.0,0.001,41.0,0.7915136814117432,71.09375,1.885448932647705,50.78125
505,5.0,0.001,51.0,0.8867080211639404,61.71875,7.443397045135498,22.65625
506,5.0,0.001,61.0,0.7872344851493835,69.53125,0.9853918552398682,60.9375
507,5.0,0.001,71.0,0.9099113941192627,60.9375,8.192850112915039,20.3125
508,5.0,0.001,81.0,0.8835849165916443,68.75,4.365170001983643,19.53125
509,5.0,0.001,91.0,0.7166827917098999,73.4375,1.5952848196029663,47.65625
510,5.0,0.001,101.0,0.9490240216255188,62.5,4.915841102600098,25.78125
511,5.0,0.001,111.0,0.6723147034645081,70.3125,5.214326858520508,21.875
512,5.0,0.001,121.0,0.7087553143501282,67.1875,1.3087654113769531,57.03125
513,5.0,0.001,131.0,0.69804847240448,71.875,1.8400870561599731,25.78125
514,5.0,0.001,141.0,0.7560857534408569,74.21875,0.92207270860672,58.59375
515,5.0,0.001,151.0,0.7746975421905518,65.625,12.942015647888184,21.09375
516,5.0,0.001,161.0,0.7375022172927856,68.75,0.8884814381599426,59.375
517,5.0,0.001,171.0,0.6510820388793945,78.125,1.4638864994049072,39.0625
518,5.0,0.001,181.0,0.6012284159660339,74.21875,2.2064247131347656,42.96875
519,5.0,0.001,191.0,0.6655333042144775,73.4375,0.7409825325012207,67.96875
520,5.0,0.001,201.0,0.6875647306442261,68.75,7.2403411865234375,23.4375
521,5.0,0.001,211.0,0.7053655982017517,71.875,1.2115448713302612,50.0
522,5.0,0.001,221.0,0.6491075754165649,72.65625,0.7390246987342834,67.1875
523,5.0,0.001,231.0,0.7341995239257812,64.84375,5.483678340911865,15.625
524,5.0,0.001,241.0,0.6975576281547546,66.40625,0.9753923416137695,60.15625
525,5.0,0.001,251.0,0.683694064617157,75.0,2.8641433715820312,25.0
526,5.0,0.001,261.0,0.6867806315422058,74.21875,3.758772134780884,23.4375
527,5.0,0.001,271.0,0.7721800208091736,66.40625,3.4843482971191406,24.21875
528,5.0,0.001,281.0,0.5679917335510254,78.125,0.7980014681816101,64.84375
529,5.0,0.001,291.0,0.7024837732315063,71.09375,1.107301950454712,55.46875
530,5.0,0.001,301.0,0.5397940874099731,81.25,1.5953173637390137,49.21875
531,5.0,0.001,311.0,0.5481851100921631,79.6875,1.129806637763977,46.09375
532,5.0,0.001,321.0,0.643060028553009,70.3125,7.803653717041016,21.875
533,5.0,0.001,331.0,0.5686584711074829,78.90625,3.354279041290283,28.90625
534,5.0,0.001,341.0,0.618541955947876,73.4375,1.7331398725509644,46.09375
535,5.0,0.001,351.0,0.6698387861251831,68.75,7.48561429977417,23.4375
536,5.0,0.001,361.0,0.6762738227844238,74.21875,0.7973580360412598,67.96875
537,5.0,0.001,371.0,0.525010347366333,80.46875,2.356612205505371,42.96875
538,5.0,0.001,381.0,0.5451092720031738,75.78125,1.5737318992614746,45.3125
539,5.0,0.001,391.0,0.5209449529647827,78.125,1.9869261980056763,39.0625
540,5.0,0.001,401.0,0.6367142796516418,77.34375,1.5122432708740234,39.0625
541,5.0,0.001,411.0,0.8623077273368835,64.0625,3.9793155193328857,37.5
542,5.0,0.001,421.0,0.4749174416065216,84.375,1.3966763019561768,43.75
543,5.0,0.001,431.0,0.645474910736084,76.5625,0.8027310967445374,68.75
544,5.0,0.001,441.0,0.6213985681533813,75.78125,1.4563608169555664,39.0625
545,5.0,0.001,451.0,0.6244993209838867,75.78125,0.763129711151123,67.1875
546,5.0,0.001,461.0,0.4918593764305115,77.34375,0.6569591164588928,69.53125
547,5.0,0.001,471.0,0.5747689604759216,74.21875,2.366366386413574,25.0
548,5.0,0.001,481.0,0.6511873602867126,74.21875,0.6034227013587952,72.65625
549,5.0,0.001,491.0,0.5400596857070923,78.125,1.0483367443084717,50.78125
550,5.0,0.001,501.0,0.508833110332489,78.90625,9.568912506103516,22.65625
551,5.0,0.001,511.0,0.5520951151847839,78.125,0.9953718185424805,56.25
552,5.0,0.001,521.0,0.5671712756156921,73.4375,1.4304286241531372,50.0
553,5.0,0.001,531.0,0.6341810822486877,74.21875,1.4729276895523071,48.4375
554,5.0,0.001,541.0,0.5727053880691528,78.125,0.7465420365333557,68.75
555,5.0,0.001,551.0,0.556537389755249,74.21875,2.0910212993621826,25.0
556,5.0,0.001,561.0,0.5178486108779907,78.125,1.2106646299362183,54.6875
557,5.0,0.001,571.0,0.57559734582901,78.125,0.7885290384292603,71.09375
558,5.0,0.001,581.0,0.6302531957626343,71.09375,1.4809433221817017,52.34375
559,5.0,0.001,591.0,0.4736020565032959,78.90625,2.297356367111206,27.34375
560,5.0,0.001,601.0,0.508193850517273,78.90625,2.863250494003296,36.71875
561,5.0,0.001,611.0,0.6142593026161194,71.09375,8.450923919677734,25.78125
562,5.0,0.001,621.0,0.5520754456520081,75.78125,0.747417151927948,66.40625
563,5.0,0.001,631.0,0.45844975113868713,79.6875,0.6764687299728394,70.3125
564,5.0,0.001,641.0,0.5035257339477539,83.59375,3.4989452362060547,35.15625
565,5.0,0.001,651.0,0.5580066442489624,78.125,1.7861652374267578,45.3125
566,5.0,0.001,661.0,0.6406949162483215,75.0,4.549098968505859,29.6875
567,5.0,0.001,671.0,0.45988187193870544,79.6875,1.7964444160461426,36.71875
568,5.0,0.001,681.0,0.4792839288711548,83.59375,0.8334958553314209,67.1875
569,5.0,0.001,691.0,0.577236533164978,75.0,1.3276443481445312,46.09375
570,5.0,0.001,701.0,0.4988190531730652,81.25,1.635673999786377,46.09375
571,5.0,0.001,711.0,0.5242416262626648,79.6875,0.9114339351654053,55.46875
572,5.0,0.001,721.0,0.5198363661766052,75.78125,2.8233442306518555,35.15625
573,5.0,0.001,731.0,0.4611573815345764,78.125,1.5390373468399048,53.90625
574,5.0,0.001,741.0,0.5928026437759399,74.21875,3.872049331665039,36.71875
575,5.0,0.001,751.0,0.47300633788108826,82.8125,0.9542483687400818,55.46875
576,5.0,0.001,761.0,0.5094478726387024,79.6875,1.8506990671157837,42.96875
577,5.0,0.001,771.0,0.5095237493515015,81.25,1.0336225032806396,54.6875
578,5.0,0.001,781.0,0.5558432340621948,76.5625,1.5491849184036255,46.875
579,5.0,0.001,791.0,0.5740719437599182,73.4375,1.1187496185302734,49.21875
580,5.0,0.001,801.0,0.6070030331611633,72.65625,0.8064181804656982,64.84375
581,5.0,0.001,811.0,0.4665353000164032,81.25,1.399841070175171,50.0
582,5.0,0.001,821.0,0.49503639340400696,78.125,3.4236671924591064,27.34375
583,5.0,0.001,831.0,0.49683675169944763,78.125,1.513902187347412,50.0
584,5.0,0.001,841.0,0.46457746624946594,81.25,0.980886697769165,60.15625
585,5.0,0.001,851.0,0.5257394909858704,75.78125,0.7916461229324341,64.0625
586,5.0,0.001,861.0,0.4777635931968689,78.125,2.398911952972412,40.625
587,5.0,0.001,871.0,0.4659305810928345,82.03125,0.7968683838844299,67.96875
588,5.0,0.001,881.0,0.3513936996459961,89.84375,1.2428926229476929,50.78125
589,5.0,0.001,891.0,0.4837186336517334,79.6875,0.7748075723648071,62.5
590,5.0,0.001,901.0,0.4490053355693817,81.25,0.8299075365066528,65.625
591,5.0,0.001,911.0,0.5025169253349304,82.8125,0.9105894565582275,62.5
592,5.0,0.001,921.0,0.399647980928421,80.46875,1.478308916091919,55.46875
593,5.0,0.001,931.0,0.4334345757961273,83.59375,1.7732821702957153,39.84375
594,5.0,0.001,941.0,0.42893943190574646,84.375,0.7188009023666382,67.1875
595,5.0,0.001,951.0,0.5161758661270142,77.34375,0.9343840479850769,64.0625
596,5.0,0.001,961.0,0.5954670906066895,73.4375,1.153404951095581,53.125
597,5.0,0.001,971.0,0.41378265619277954,87.5,3.43812894821167,36.71875
598,5.0,0.001,981.0,0.3631831407546997,85.9375,1.1951966285705566,57.03125
599,5.0,0.001,991.0,0.41192981600761414,87.5,0.9065288305282593,66.40625
600,1.0,0.001,1.0,1.616886854171753,23.4375,1.623361587524414,15.625
601,1.0,0.001,11.0,0.9832882881164551,59.375,1.4941520690917969,32.8125
602,1.0,0.001,21.0,0.9313979148864746,60.15625,1.2179542779922485,47.65625
603,1.0,0.001,31.0,0.8764930367469788,59.375,0.7718539237976074,71.09375
604,1.0,0.001,41.0,0.9002997279167175,66.40625,0.8597322702407837,63.28125
605,1.0,0.001,51.0,0.8300674557685852,67.1875,1.694767713546753,51.5625
606,1.0,0.001,61.0,0.6688242554664612,73.4375,0.8036789298057556,67.1875
607,1.0,0.001,71.0,0.773297131061554,67.96875,0.8905957341194153,60.9375
608,1.0,0.001,81.0,0.7474961876869202,72.65625,1.8734376430511475,42.1875
609,1.0,0.001,91.0,0.7135686874389648,69.53125,0.8565371036529541,64.0625
610,1.0,0.001,101.0,0.7598613500595093,68.75,0.6763458847999573,71.875
611,1.0,0.001,111.0,0.7162371277809143,70.3125,0.8648885488510132,70.3125
612,1.0,0.001,121.0,0.7370816469192505,67.1875,1.8057079315185547,45.3125
613,1.0,0.001,131.0,0.7874030470848083,68.75,0.8128279447555542,60.15625
614,1.0,0.001,141.0,0.6266036033630371,73.4375,0.8379806876182556,67.96875
615,1.0,0.001,151.0,0.7217838168144226,66.40625,2.4517319202423096,33.59375
616,1.0,0.001,161.0,0.7752242684364319,65.625,0.7649847269058228,69.53125
617,1.0,0.001,171.0,0.7767435908317566,64.0625,1.015694499015808,57.03125
618,1.0,0.001,181.0,0.6785927414894104,71.09375,0.8470677733421326,66.40625
619,1.0,0.001,191.0,0.6286230683326721,75.0,2.869462490081787,40.625
620,1.0,0.001,201.0,0.6647636294364929,70.3125,0.7668821811676025,69.53125
621,1.0,0.001,211.0,0.8211976885795593,64.84375,0.8675223588943481,63.28125
622,1.0,0.001,221.0,0.6582410931587219,71.875,0.8906314373016357,62.5
623,1.0,0.001,231.0,0.6919605135917664,75.78125,4.145261764526367,30.46875
624,1.0,0.001,241.0,0.6496872901916504,66.40625,0.9027515649795532,62.5
625,1.0,0.001,251.0,0.7263983488082886,71.09375,0.8344365954399109,63.28125
626,1.0,0.001,261.0,0.7052266001701355,77.34375,0.6906478404998779,71.875
627,1.0,0.001,271.0,0.86158287525177,59.375,1.9983805418014526,43.75
628,1.0,0.001,281.0,0.5751389861106873,78.90625,0.9164112210273743,57.8125
629,1.0,0.001,291.0,0.6701462268829346,73.4375,1.323276162147522,43.75
630,1.0,0.001,301.0,0.6577621102333069,68.75,0.7690370082855225,67.96875
631,1.0,0.001,311.0,0.6053643226623535,71.09375,0.9719918370246887,58.59375
632,1.0,0.001,321.0,0.5850507020950317,76.5625,0.7347553968429565,72.65625
633,1.0,0.001,331.0,0.627856433391571,73.4375,0.6323603391647339,73.4375
634,1.0,0.001,341.0,0.6748895049095154,73.4375,1.2805895805358887,50.0
635,1.0,0.001,351.0,0.5741567611694336,75.0,0.78608638048172,72.65625
636,1.0,0.001,361.0,0.5880677103996277,77.34375,0.7339032292366028,66.40625
637,1.0,0.001,371.0,0.7412052750587463,71.09375,4.561541557312012,22.65625
638,1.0,0.001,381.0,0.682481586933136,69.53125,0.822924017906189,66.40625
639,1.0,0.001,391.0,0.5755575895309448,74.21875,0.7170674800872803,67.1875
640,1.0,0.001,401.0,0.5886825323104858,79.6875,0.7141935229301453,68.75
641,1.0,0.001,411.0,0.5955179929733276,79.6875,0.7158103585243225,70.3125
642,1.0,0.001,421.0,0.6559391617774963,75.0,1.3856067657470703,51.5625
643,1.0,0.001,431.0,0.5665401816368103,78.125,0.8342097997665405,62.5
644,1.0,0.001,441.0,0.6206256747245789,75.78125,0.7664431929588318,71.09375
645,1.0,0.001,451.0,0.6688739061355591,73.4375,0.7596578598022461,68.75
646,1.0,0.001,461.0,0.6610916256904602,75.78125,0.7462625503540039,63.28125
647,1.0,0.001,471.0,0.6317102313041687,71.875,0.7340008616447449,68.75
648,1.0,0.001,481.0,0.6381569504737854,67.96875,0.6862500309944153,69.53125
649,1.0,0.001,491.0,0.6159475445747375,73.4375,0.6854107975959778,74.21875
650,1.0,0.001,501.0,0.6799740791320801,72.65625,0.9974634647369385,57.03125
651,1.0,0.001,511.0,0.46711820363998413,82.8125,0.8260576725006104,59.375
652,1.0,0.001,521.0,0.5790205597877502,81.25,1.10448157787323,51.5625
653,1.0,0.001,531.0,0.547724723815918,75.78125,0.7537912726402283,66.40625
654,1.0,0.001,541.0,0.6369419097900391,69.53125,0.815522313117981,65.625
655,1.0,0.001,551.0,0.579169750213623,75.0,0.9239786267280579,59.375
656,1.0,0.001,561.0,0.5672926902770996,78.90625,2.4355828762054443,41.40625
657,1.0,0.001,571.0,0.5710301399230957,79.6875,0.6935555338859558,64.84375
658,1.0,0.001,581.0,0.6803798675537109,70.3125,0.7711807489395142,62.5
659,1.0,0.001,591.0,0.4624582529067993,79.6875,0.8960854411125183,62.5
660,1.0,0.001,601.0,0.4863910675048828,79.6875,1.4278655052185059,54.6875
661,1.0,0.001,611.0,0.5254442691802979,76.5625,1.2101672887802124,56.25
662,1.0,0.001,621.0,0.5306409001350403,75.78125,0.7180485129356384,66.40625
663,1.0,0.001,631.0,0.53078293800354,79.6875,0.6669089794158936,71.09375
664,1.0,0.001,641.0,0.5279576182365417,79.6875,0.8918623924255371,62.5
665,1.0,0.001,651.0,0.5466903448104858,75.78125,0.8189646005630493,64.84375
666,1.0,0.001,661.0,0.47115716338157654,78.125,0.8794439435005188,64.84375
